iter	MAPE	RMSE
878	0.01526247134	0.2023213195
879	0.01525740627	0.2022383984
880	0.01525301066	0.202162388
881	0.01525170851	0.2021442632
882	0.01524635598	0.2020542404
883	0.01524450407	0.2020290219
884	0.01523788963	0.2019393691
885	0.01523665166	0.2019203794
886	0.01523217335	0.2018601602
887	0.01522765481	0.2018041641
888	0.01522417521	0.2017575054
889	0.01521964368	0.2016837835
890	0.01521078482	0.201573646
891	0.01520796043	0.201532176
892	0.01520510448	0.2014870693
893	0.01519931964	0.2014197538
894	0.0151945067	0.2013539958
895	0.01519195885	0.2012802669
896	0.0151871644	0.2011958793
897	0.01518185535	0.2011098851
898	0.01517809241	0.2010672696
899	0.0151743114	0.2009850086
900	0.01517068321	0.2009323576
901	0.01516637762	0.2008879622
902	0.01515842407	0.2007876397
903	0.01515130374	0.2006701344
904	0.01514719054	0.2006286142
905	0.01514127854	0.2005353368
906	0.0151400819	0.2005161365
907	0.01513603095	0.2004546708
908	0.01513429601	0.2004296457
909	0.0151312533	0.2003928553
910	0.01513036449	0.2003843616
911	0.0151275557	0.2003460406
912	0.01512420386	0.2002948256
913	0.01512192376	0.20026263
914	0.01511486547	0.2001546544
915	0.01511000942	0.2000928911
916	0.01510544911	0.2000327014
917	0.01510310563	0.2000056394
918	0.01509993633	0.1999162819
919	0.01509500118	0.1998611433
920	0.0150902654	0.1998061831
921	0.01508543951	0.1997481739
922	0.01508204582	0.1997218184
923	0.01507779338	0.199662574
924	0.01507474456	0.1996172804
925	0.01507225906	0.1995600626
926	0.01506741724	0.1994875872
927	0.01505556141	0.1993590107
928	0.0150476767	0.1992234667
929	0.01504338947	0.1991864463
930	0.01503842824	0.1991231337
931	0.01503548901	0.1990653247
932	0.01503198865	0.1990253858
933	0.01502706411	0.1989537931
934	0.01502387474	0.1989021244
935	0.01502125259	0.1988557092
936	0.0150185063	0.198826868
937	0.01501757525	0.1988000652
938	0.01501485182	0.1987696184
939	0.01500442902	0.1986487724
940	0.01500167186	0.1985860384
941	0.0149980248	0.1985213241
942	0.01499110872	0.1984328471
943	0.0149871863	0.1983754561
944	0.01498469103	0.1983408057
945	0.01497898202	0.1982503856
946	0.01497222309	0.1981671346
947	0.01496727754	0.1981138404
948	0.01496394278	0.1980773131
949	0.01495876823	0.1980269622
950	0.01495500801	0.1979539695
951	0.01495078858	0.1978959677
952	0.01494576414	0.1978382602
953	0.0149424776	0.1978001191
954	0.01494091067	0.1977697233
955	0.01493806325	0.1977297173
956	0.01493588652	0.1976851135
957	0.01493059604	0.1976210883
958	0.01492595259	0.1975514638
959	0.01492276102	0.197502973
960	0.01491709682	0.1974170467
961	0.01491375891	0.1973708345
962	0.01491033718	0.1973197523
963	0.01490748049	0.1972599494
964	0.0149038975	0.1972025539
965	0.01490113977	0.1971627063
966	0.01489573026	0.1970771529
967	0.01489228382	0.1970249495
968	0.01488750397	0.1969624919
969	0.01488551595	0.1969324761
970	0.01488241874	0.1968940422
971	0.01488002804	0.1968577635
972	0.0148777507	0.1968332772
973	0.01487259815	0.1967613595
974	0.01486791239	0.1966924764
975	0.01486468047	0.1966245719
976	0.01486165467	0.1965855283
977	0.01485690015	0.1965072358
978	0.01485110396	0.1964195884
979	0.01484800867	0.1963795628
980	0.0148448224	0.1963390258
981	0.01484234078	0.1963082384
982	0.01483920165	0.1962759152
983	0.01483708792	0.1962508705
984	0.01483221438	0.1961877707
985	0.01482563554	0.1960999994
986	0.01482120376	0.1960518131
987	0.01481795072	0.1959919398
988	0.01481098578	0.1958755793
989	0.01480911259	0.1958519042
990	0.01480556859	0.1958140254
991	0.01480056969	0.1957578369
992	0.01479432739	0.1956927726
993	0.0147917848	0.1956665758
994	0.01478708591	0.1955930633
995	0.01478156755	0.1955269077
996	0.0147774527	0.1954487483
997	0.01477111049	0.1953477326
998	0.01476950267	0.1953301285
999	0.01476600323	0.1952555107
1000	0.01476271478	0.195210452
1001	0.01475898428	0.1951624929
1002	0.01475389011	0.1950692047
1003	0.01475025446	0.1950212155
1004	0.01474744112	0.1949866644
1005	0.01474504569	0.1949416746
1006	0.01474315345	0.194915197
1007	0.01473841698	0.1948586677
1008	0.01473606925	0.1947842811
1009	0.01473432129	0.1947554767
1010	0.0147312349	0.1947159787
1011	0.01473069303	0.1947028838
1012	0.01472728129	0.1946582553
1013	0.01472385616	0.1945978856
1014	0.01471839756	0.1944897506
1015	0.01471295199	0.1944116771
1016	0.01470983384	0.1943691446
1017	0.0147070511	0.1943301797
1018	0.01470383054	0.1942864804
1019	0.01470153426	0.1942547432
1020	0.01469529249	0.1941860281
1021	0.01469365567	0.1941555743
1022	0.01469001794	0.1941141785
1023	0.01468740811	0.1940808637
1024	0.01468303795	0.1940202314
1025	0.01467760431	0.1939651288
1026	0.01466973681	0.1938702529
1027	0.01466677204	0.1938353355
1028	0.01466278253	0.1937876001
1029	0.014658168	0.1937368102
1030	0.01465419028	0.1936823317
1031	0.0146510042	0.1936231424
1032	0.01464451271	0.1935482897
1033	0.01463932255	0.1934919549
1034	0.01463474006	0.1934274601
1035	0.01463178546	0.1933776137
1036	0.01463109629	0.193368147
1037	0.01462605514	0.1932967812
1038	0.01462263585	0.193241849
1039	0.01462144308	0.1932195741
1040	0.01461604749	0.193153966
1041	0.0146099801	0.1930576209
1042	0.01460238371	0.1929842159
1043	0.01459846444	0.192936702
1044	0.01458930831	0.192821442
1045	0.01458704856	0.1927980871
1046	0.01458253254	0.192756307
1047	0.01457892391	0.1927216714
1048	0.01457414407	0.1926581438
1049	0.01456852876	0.1925891952
1050	0.01456521961	0.1925495111
1051	0.01456284188	0.1925145246
1052	0.01455852991	0.1924279983
1053	0.01455550625	0.1923637927
1054	0.01455331804	0.1923300682
1055	0.01455101581	0.1922953196
1056	0.01454678533	0.1922322909
1057	0.0145427346	0.1921763415
1058	0.01453794774	0.19212851
1059	0.01453322793	0.1920604954
1060	0.01452932555	0.1920224874
1061	0.01452540781	0.1919592343
1062	0.01452027965	0.1918978293
1063	0.01451745177	0.191854531
1064	0.01451610574	0.1918384223
1065	0.01451146961	0.1917880664
1066	0.0145088273	0.1917425874
1067	0.014504363	0.1916847981
1068	0.01449869213	0.1916219077
1069	0.01449525438	0.1915752362
1070	0.01449036133	0.1915165041
1071	0.01448512832	0.1913957853
1072	0.01448064427	0.1913473289
1073	0.0144780556	0.1913222712
1074	0.01447385964	0.1912527818
1075	0.01447107911	0.1912195454
1076	0.01446327643	0.1911483911
1077	0.01445765999	0.1910820032
1078	0.0144534929	0.1909836868
1079	0.01445094174	0.1909444458
1080	0.01444437641	0.1908585769
1081	0.01443876499	0.1907363833
1082	0.01443682648	0.190713951
1083	0.01443528001	0.1906887968
1084	0.01443308998	0.1906435714
1085	0.01442806283	0.1905821039
1086	0.01442658477	0.1905594377
1087	0.0144245657	0.1905348291
1088	0.0144218259	0.1904865541
1089	0.01441942939	0.1904347666
1090	0.01441367957	0.1903535914
1091	0.01440893435	0.1902848701
1092	0.01440695713	0.1902602305
1093	0.01440361776	0.1901911028
1094	0.01440096527	0.1901649314
1095	0.01439585972	0.1900580379
1096	0.01439401556	0.1900260224
1097	0.01438995958	0.1899714889
1098	0.014387064	0.1899338469
1099	0.01438453111	0.1898947875
1100	0.01438060489	0.1898170487
1101	0.01437754515	0.1897685749
1102	0.0143744725	0.1897356413
1103	0.01437197612	0.1896770293
1104	0.01436998985	0.1896526028
1105	0.0143659986	0.18960043
1106	0.01436390337	0.1895722725
1107	0.01436181306	0.1895262201
1108	0.01435952828	0.1894902007
1109	0.01435499314	0.1894349893
1110	0.01434765111	0.1893491131
1111	0.01434255596	0.1892766486
1112	0.01433931775	0.1892235841
1113	0.01433512849	0.1891677063
1114	0.01433325771	0.1891478794
1115	0.01432950526	0.1890988253
1116	0.01432646359	0.1890508524
1117	0.01432169528	0.1889973725
1118	0.01431875549	0.1889695621
1119	0.01431239822	0.1888969026
1120	0.01431001244	0.1888502819
1121	0.01430691764	0.1887966568
1122	0.01430394447	0.1887490012
1123	0.01430077737	0.1887130912
1124	0.01429448466	0.1886205303
1125	0.01428995464	0.1885656099
1126	0.01428799838	0.1885252286
1127	0.01428354229	0.1884594584
1128	0.01428132057	0.1884298105
1129	0.01427705561	0.1883885975
1130	0.01427117886	0.1883128792
1131	0.01426464147	0.188228898
1132	0.01426337281	0.1882148788
1133	0.01426037139	0.1881706516
1134	0.01425833304	0.1881187442
1135	0.01425441979	0.1880695709
1136	0.01425151597	0.18800398
1137	0.01424746179	0.1878985137
1138	0.01424433803	0.1878587347
1139	0.01423825357	0.1877940225
1140	0.01423753	0.1877758689
1141	0.01423196458	0.1877036225
1142	0.01423002635	0.1876662907
1143	0.01422570313	0.1876166045
1144	0.01422343758	0.1875904949
1145	0.01422166708	0.1875647393
1146	0.01421863852	0.1875249639
1147	0.01421554817	0.1874894181
1148	0.01421294077	0.1874575497
1149	0.01420888975	0.1874178078
1150	0.01420329512	0.1873513868
1151	0.01420015343	0.1873083464
1152	0.0141969812	0.1872725746
1153	0.01419097817	0.1871978932
1154	0.01418884489	0.1871690795
1155	0.01418733348	0.1871471018
1156	0.01418387558	0.187076741
1157	0.01418221409	0.1870446073
1158	0.01417938168	0.1870148121
1159	0.0141771857	0.1869770659
1160	0.01417434295	0.1869294104
1161	0.01417284252	0.1869094963
1162	0.01416754074	0.1868166223
1163	0.01416283622	0.186744064
1164	0.0141609897	0.1867119479
1165	0.01415682275	0.1866615926
1166	0.01415402001	0.1866293488
1167	0.01415076361	0.1865852932
1168	0.01414699378	0.1865460006
1169	0.01414193703	0.1864770565
1170	0.01413824476	0.1864401472
1171	0.01413681953	0.1864141431
1172	0.01413427759	0.1863785167
1173	0.01413176462	0.1863320561
1174	0.01412927862	0.1863001028
1175	0.01412703151	0.186264849
1176	0.01412435848	0.1862251016
1177	0.01412138679	0.1861540064
1178	0.01411850012	0.1861120782
1179	0.0141113599	0.1860131636
1180	0.01410701524	0.185967517
1181	0.01410453199	0.1859400891
1182	0.01409942419	0.1858879345
1183	0.01409494681	0.1858182817
1184	0.0140905489	0.1857579155
1185	0.01408819053	0.1857290363
1186	0.01408662733	0.1856987957
1187	0.0140775822	0.1855936625
1188	0.01407407479	0.1855590082
1189	0.01407074634	0.1855138713
1190	0.01406670445	0.1854575766
1191	0.01406082296	0.1853902745
1192	0.01405798006	0.1853344839
1193	0.01405440856	0.1852694149
1194	0.01405198151	0.1852275756
1195	0.0140470723	0.1851697819
1196	0.01404093841	0.1850601981
1197	0.01403875855	0.185033552
1198	0.01403745985	0.1850078336
1199	0.0140356406	0.1849842256
1200	0.0140341125	0.1849652367
1201	0.01402953166	0.1848914494
1202	0.01402674643	0.1848478757
1203	0.01402434746	0.1848159613
1204	0.01402292048	0.1847949053
1205	0.01402106256	0.1847452979
1206	0.0140176397	0.1846889127
1207	0.01401491467	0.1846444771
1208	0.01401103553	0.1845585852
1209	0.01400771152	0.1844962311
1210	0.01400424171	0.1844431171
1211	0.01400147542	0.1844020069
1212	0.01399899792	0.1843692776
1213	0.01399561106	0.1843073044
1214	0.01399253533	0.1842686376
1215	0.01398844882	0.1842192453
1216	0.01398376447	0.1841500394
1217	0.01398086767	0.1840969468
1218	0.01397649032	0.1840253836
1219	0.01397442504	0.1840005853
1220	0.01397146792	0.1839639727
1221	0.01396869761	0.1839320594
1222	0.01396291568	0.1838570339
1223	0.01395833014	0.1838039113
1224	0.0139570289	0.1837817171
1225	0.01395544329	0.183762044
1226	0.01395170605	0.1836876825
1227	0.01394914622	0.1836456292
1228	0.01394565159	0.1835988275
1229	0.0139414052	0.1835487243
1230	0.01393683892	0.1834961931
1231	0.01393438409	0.1834522827
1232	0.01393248368	0.1834225547
1233	0.01392815399	0.1833536423
1234	0.01392575785	0.1833274727
1235	0.01392211161	0.1832858919
1236	0.01391630658	0.183224601
1237	0.01391317972	0.183189154
1238	0.01390949519	0.1831480151
1239	0.01390366296	0.1830776632
1240	0.01390061011	0.1830388752
1241	0.01389825523	0.1830029428
1242	0.01389410955	0.1829557143
1243	0.01389297353	0.1829397978
1244	0.0138885875	0.1828802815
1245	0.01388295772	0.1828222234
1246	0.01387970319	0.1827851542
1247	0.01387309344	0.1827019244
1248	0.01386854791	0.1826402664
1249	0.01386595345	0.1826035783
1250	0.01386367243	0.1825753821
1251	0.01386073411	0.1825425183
1252	0.01385888986	0.1825165785
1253	0.01385566978	0.1824709566
1254	0.01385497807	0.1824554486
1255	0.01384930055	0.1823854478
1256	0.01384624994	0.1823470067
1257	0.01384350239	0.1822982421
1258	0.01383932557	0.1822465015
1259	0.0138359786	0.1822054938
1260	0.0138344637	0.1821759563
1261	0.01383134533	0.1821304844
1262	0.01382983628	0.1821084282
1263	0.01382798287	0.1820786042
1264	0.0138228033	0.1820238303
1265	0.01382086087	0.1819977186
1266	0.01381694747	0.1819420736
1267	0.01381316723	0.1818968412
1268	0.01381127309	0.1818608486
1269	0.01380665551	0.1817767563
1270	0.01380192674	0.1817095427
1271	0.0137982301	0.1816670139
1272	0.01379432853	0.1816120666
1273	0.01379140736	0.1815661762
1274	0.01378668066	0.1815029106
1275	0.01378165177	0.1814208147
1276	0.01377921053	0.1813729312
1277	0.01377808626	0.1813517746
1278	0.01377444448	0.1812921912
1279	0.01377301315	0.1812736636
1280	0.01377116546	0.1812408509
1281	0.01376942188	0.1812060885
1282	0.01376560245	0.1811555641
1283	0.01376214598	0.1811072025
1284	0.01376062639	0.1810856387
1285	0.01375711068	0.1810356504
1286	0.013751585	0.1809684345
1287	0.01374801575	0.1809306578
1288	0.0137462352	0.1809020298
1289	0.01374392136	0.1808688846
1290	0.01374074806	0.1808175518
1291	0.01373536495	0.180750184
1292	0.01373380143	0.1807240501
1293	0.01373164089	0.1806973368
1294	0.01372828662	0.180652401
1295	0.0137235498	0.1805967814
1296	0.0137176648	0.1805024899
1297	0.01371506612	0.180459831
1298	0.01371384534	0.1804322857
1299	0.01371054861	0.1803862371
1300	0.01370667586	0.1803273826
1301	0.01370368902	0.1802694612
1302	0.01369930802	0.1802317952
1303	0.01369724591	0.180210089
1304	0.01369467201	0.1801750484
1305	0.01369297211	0.1801493038
1306	0.01368772332	0.1800728163
1307	0.01368524642	0.1800414621
1308	0.01368199748	0.1799750674
1309	0.01368003753	0.179946119
1310	0.01367908298	0.1799257988
1311	0.01367699859	0.1798878326
1312	0.01367382684	0.1798454039
1313	0.01367157847	0.1798217285
1314	0.01366889206	0.1797785016
1315	0.01366652157	0.1797341138
1316	0.01366190844	0.1796526445
1317	0.01365656583	0.1795918822
1318	0.01365412741	0.1795521734
1319	0.01365113658	0.1795026056
1320	0.01364760196	0.1794609692
1321	0.01364498727	0.1794053954
1322	0.01364243425	0.1793762193
1323	0.01363932529	0.1793144511
1324	0.0136346951	0.1792488597
1325	0.01363140315	0.179216606
1326	0.01362893359	0.1791856897
1327	0.013626652	0.1791513946
1328	0.01362557298	0.1791385632
1329	0.01362181871	0.1790882482
1330	0.01361840958	0.1790315377
1331	0.0136157611	0.1789971576
1332	0.01361151726	0.1789487908
1333	0.01360979168	0.1789153708
1334	0.01360769593	0.1788905917
1335	0.01360440884	0.1788436263
1336	0.01360123104	0.1787984361
1337	0.01359983929	0.178771332
1338	0.01359782127	0.1787307668
1339	0.01359587835	0.1787090768
1340	0.01359417702	0.1786817877
1341	0.013591433	0.1786518423
1342	0.01358573591	0.1785649027
1343	0.01358171244	0.1785132218
1344	0.01358044427	0.1784962635
1345	0.01357766314	0.1784569648
1346	0.0135733823	0.1783964836
1347	0.01357109335	0.1783642492
1348	0.0135673892	0.1783286833
1349	0.01356616611	0.1783095771
1350	0.01356275466	0.178246336
1351	0.01355750361	0.1781773478
1352	0.01355581612	0.1781408188
1353	0.0135543853	0.1781158955
1354	0.01355158591	0.1780713174
1355	0.0135487127	0.1780402168
1356	0.01354575481	0.1780117377
1357	0.01354293364	0.1779733244
1358	0.0135397369	0.1779364483
1359	0.01353556839	0.1778892484
1360	0.01353314311	0.1778466208
1361	0.01352896984	0.1777932837
1362	0.01352576352	0.177757003
1363	0.01352426228	0.1777341337
1364	0.01352253423	0.1777132225
1365	0.01352093575	0.1776905769
1366	0.01351851607	0.1776629901
1367	0.01351408957	0.1776076742
1368	0.01350932162	0.1775534177
1369	0.01350628601	0.1775098843
1370	0.01350366537	0.1774694339
1371	0.01350008739	0.177416925
1372	0.01349886202	0.177399504
1373	0.01349862968	0.1773936047
1374	0.01349358116	0.177338432
1375	0.01349220848	0.1773193629
1376	0.01348829339	0.1772688091
1377	0.01348691943	0.1772467878
1378	0.0134841835	0.177207651
1379	0.01348204479	0.1771855841
1380	0.01348030539	0.1771469499
1381	0.01347602468	0.1770903748
1382	0.01346890357	0.1770099056
1383	0.01346417423	0.1769517572
1384	0.01345971739	0.1769094684
1385	0.01345702482	0.1768522084
1386	0.01345320026	0.1768070527
1387	0.01345220167	0.1767901201
1388	0.01344972779	0.1767532045
1389	0.01344739693	0.1767232387
1390	0.01344319717	0.176664
1391	0.01344036243	0.1766208932
1392	0.01343982774	0.176607657
1393	0.01343285612	0.1765379221
1394	0.01342865706	0.176482595
1395	0.01342543591	0.1764397469
1396	0.0134223829	0.1764012793
1397	0.01342011515	0.1763694019
1398	0.01341739581	0.176327425
1399	0.01341403785	0.1762751561
1400	0.01341084914	0.1762423203
1401	0.01340558924	0.1761497693
1402	0.01340470735	0.1761319078
1403	0.01340140278	0.1760900412
1404	0.01339767495	0.1760487029
1405	0.01339606039	0.1760292787
1406	0.01339363786	0.1759893023
1407	0.01338934815	0.1759365648
1408	0.01338712665	0.1758963065
1409	0.01338654099	0.175887655
1410	0.01338456061	0.1758540362
1411	0.01337904396	0.1757915966
1412	0.01337715296	0.1757538017
1413	0.01337354078	0.1757011408
1414	0.01337214371	0.175672124
1415	0.01336849882	0.1756349594
1416	0.01336797125	0.17562559
1417	0.01336472094	0.1755843688
1418	0.01336119166	0.1755122988
1419	0.01335789162	0.175463579
1420	0.01335468	0.1754229269
1421	0.01335077318	0.175362445
1422	0.01334860262	0.1753292922
1423	0.01334620467	0.1752767408
1424	0.01334412126	0.1752408498
1425	0.01334146265	0.1752027519
1426	0.01333924167	0.1751737516
1427	0.01333635636	0.175126427
1428	0.01333245947	0.1750780393
1429	0.01333029756	0.1750409903
1430	0.01332731659	0.1749999184
1431	0.01332388237	0.1749479172
1432	0.01332156829	0.1749217353
1433	0.01331992599	0.1748978053
1434	0.01331537752	0.1748308506
1435	0.01331131755	0.174781137
1436	0.01330827765	0.1747421333
1437	0.01330612079	0.1747145543
1438	0.01330217354	0.1746670173
1439	0.01329894235	0.1746267808
1440	0.01329730342	0.1746024155
1441	0.01329562531	0.1745794629
1442	0.0132938101	0.1745505281
1443	0.01329034883	0.1745099689
1444	0.01328752964	0.1744693134
1445	0.01328301008	0.1744133379
1446	0.01328296811	0.1744128895
1447	0.01327989672	0.174379438
1448	0.01327719326	0.1743378465
1449	0.01327414571	0.1742925256
1450	0.01327105398	0.1742587609
1451	0.01326789247	0.1742105555
1452	0.01326430641	0.1741656862
1453	0.01326302094	0.174141867
1454	0.01325937234	0.1740784241
1455	0.01325487382	0.1739842869
1456	0.01325302097	0.1739603354
1457	0.01324851549	0.1738971243
1458	0.01324472509	0.1738578332
1459	0.01324232327	0.1738240432
1460	0.01323981247	0.1737961937
1461	0.0132369703	0.1737680855
1462	0.01323312712	0.1737001676
1463	0.01322959701	0.1736569464
1464	0.01322537625	0.173597243
1465	0.01322204431	0.1735498395
1466	0.01321936021	0.1735102665
1467	0.01321660377	0.1734778471
1468	0.01321238293	0.1734252897
1469	0.01321061981	0.1734024314
1470	0.01320653407	0.1733529888
1471	0.01320558403	0.1733410424
1472	0.01320284322	0.1733075446
1473	0.01320121375	0.1732908619
1474	0.01319694026	0.1732487122
1475	0.01319390539	0.1732095765
1476	0.01319052392	0.1731655481
1477	0.01318794644	0.1731419235
1478	0.013183638	0.1730821635
1479	0.01318046595	0.1730404747
1480	0.01317688751	0.1729940074
1481	0.01317272901	0.1729363065
1482	0.01316902356	0.1729019331
1483	0.01316656541	0.1728789476
1484	0.01316307946	0.1728408071
1485	0.01316115889	0.1728141423
1486	0.01315906542	0.1727852895
1487	0.01315814514	0.1727724298
1488	0.01315661847	0.1727446386
1489	0.01314940154	0.1726395272
1490	0.01314568813	0.1725963416
1491	0.01314370621	0.1725608999
1492	0.01314181224	0.1725405031
1493	0.01313989589	0.1725218776
1494	0.01313800489	0.1724845325
1495	0.01313549695	0.1724405352
1496	0.01313364068	0.1724167809
1497	0.01313262841	0.172407997
1498	0.0131287309	0.1723648746
1499	0.01312652465	0.172339267
1500	0.01312230134	0.1722891345
1501	0.01311842033	0.1722374552
1502	0.0131152306	0.1721987287
1503	0.01311046741	0.172135286
1504	0.01310653377	0.1720801832
1505	0.01310286479	0.1720258706
1506	0.01309972213	0.1719809947
1507	0.01309801454	0.171960678
1508	0.01309515346	0.1719357276
1509	0.01309227009	0.1718922508
1510	0.01308998573	0.1718525593
1511	0.01308899486	0.1718356575
1512	0.01308747761	0.1718126764
1513	0.01308304396	0.1717435858
1514	0.01307995537	0.1717037116
1515	0.01307637418	0.1716572585
1516	0.01307405648	0.1716294775
1517	0.01306951493	0.1715628621
1518	0.01306519872	0.1715003594
1519	0.01306229379	0.1714674046
1520	0.01306076578	0.1714409607
1521	0.01305689261	0.1713815222
1522	0.01305279493	0.1713234331
1523	0.01304915805	0.1712646028
1524	0.01304712716	0.1712363587
1525	0.01304387965	0.1711803828
1526	0.0130433024	0.1711663194
1527	0.01303618985	0.1710852669
1528	0.01303323969	0.171049441
1529	0.01303043375	0.1710169505
1530	0.0130270239	0.1709721747
1531	0.01302386329	0.1709297362
1532	0.01302150392	0.170899402
1533	0.01301860463	0.1708626088
1534	0.01301529966	0.170818474
1535	0.01301178562	0.1707503319
1536	0.01300991116	0.170726088
1537	0.01300850144	0.1707072413
1538	0.01300681393	0.1706799282
1539	0.01300491145	0.1706432935
1540	0.01300251318	0.1705947948
1541	0.01299977506	0.170557936
1542	0.01299682051	0.1705273315
1543	0.01299295536	0.1704720941
1544	0.01299164254	0.1704480763
1545	0.01298733103	0.170389497
1546	0.01298555888	0.1703620851
1547	0.01298361301	0.1703375862
1548	0.01297963878	0.1702875288
1549	0.01297688728	0.170260814
1550	0.01297520621	0.1702367916
1551	0.01297360918	0.1702101563
1552	0.0129681534	0.1701407247
1553	0.0129651702	0.1701056081
1554	0.01296276071	0.1700864348
1555	0.01296120306	0.1700588989
1556	0.01295839566	0.1700176837
1557	0.01295350047	0.169956773
1558	0.01295290069	0.1699484525
1559	0.01295069191	0.16991376
1560	0.01294937541	0.1698890704
1561	0.01294665184	0.16985231
1562	0.01294395206	0.1698187079
1563	0.01294179946	0.1697911427
1564	0.01293989408	0.1697655296
1565	0.01293808813	0.1697384723
1566	0.01293526975	0.1696984247
1567	0.01293052948	0.16964523
1568	0.01292566051	0.1695766124
1569	0.01292292265	0.1695501377
1570	0.01291633073	0.1694834186
1571	0.01291318763	0.1694212744
1572	0.01291093556	0.1693895095
1573	0.01290823031	0.1693523845
1574	0.01290661327	0.1693301649
1575	0.01290370324	0.1692934536
1576	0.01290198234	0.1692741189
1577	0.0128993136	0.1692346344
1578	0.01289465007	0.1691773499
1579	0.01289054872	0.1691212457
1580	0.01288804535	0.1690825431
1581	0.01288619593	0.1690619057
1582	0.0128842372	0.1690383507
1583	0.01288206694	0.1690096226
1584	0.01287931577	0.168969011
1585	0.01287791675	0.1689556555
1586	0.01287594915	0.168928515
1587	0.01287115418	0.1688670409
1588	0.01286758423	0.1688056242
1589	0.01285804718	0.1687023124
1590	0.01285517516	0.1686698682
1591	0.01285390267	0.1686488382
1592	0.01285205092	0.1686236204
1593	0.01285063292	0.168601372
1594	0.01284896668	0.168578257
1595	0.01284748829	0.1685612783
1596	0.01284514365	0.1685194184
1597	0.01284239399	0.1684835623
1598	0.01283571936	0.1683952887
1599	0.01283230295	0.1683451508
1600	0.01283008777	0.1683131522
1601	0.01282813708	0.1682952143
1602	0.01282585029	0.1682633986
1603	0.01282424815	0.1682434756
1604	0.01282125963	0.1682166568
1605	0.01281811172	0.1681768911
1606	0.01281716018	0.1681666758
1607	0.01281391228	0.1681247733
1608	0.01281019715	0.1680847006
1609	0.01280746655	0.1680522857
1610	0.01280490975	0.1680225018
1611	0.01280208491	0.1679833562
1612	0.01280053438	0.1679617937
1613	0.01279844093	0.1679370739
1614	0.01279759975	0.16792446
1615	0.01279375291	0.1678739426
1616	0.01278859259	0.1677885069
1617	0.01278442604	0.1677314247
1618	0.01278350118	0.1677171122
1619	0.01277898542	0.1676695207
1620	0.01277636017	0.1676369019
1621	0.01277037026	0.1675699596
1622	0.0127622079	0.1674583025
1623	0.01276049721	0.1674380979
1624	0.01275865886	0.1674193383
1625	0.01275489387	0.1673447479
1626	0.01275264986	0.1673257844
1627	0.01275049552	0.16730245
1628	0.01274874235	0.1672781743
1629	0.01274679953	0.1672550315
1630	0.01274342443	0.1672199708
1631	0.01274191625	0.1672018312
1632	0.01273964023	0.1671656563
1633	0.01273759695	0.1671224295
1634	0.01273693945	0.1671052103
1635	0.01273167863	0.1670490963
1636	0.0127286123	0.1669915094
1637	0.01272620899	0.1669579073
1638	0.01272459747	0.166939911
1639	0.01272150741	0.1668759237
1640	0.01271918394	0.16685341
1641	0.01271527834	0.1668072284
1642	0.01271190921	0.1667419353
1643	0.01270934202	0.1667186591
1644	0.01270531313	0.1666547978
1645	0.01270172187	0.1666084421
1646	0.01269830025	0.1665629081
1647	0.01269489068	0.1665329875
1648	0.01269024571	0.1664860963
1649	0.01268896846	0.1664697275
1650	0.01268736603	0.1664380881
1651	0.01268518757	0.1664068886
1652	0.01268352686	0.166386239
1653	0.01268115515	0.1663598388
1654	0.01267941473	0.1663395387
1655	0.0126776112	0.1663138025
1656	0.01267533071	0.1662788183
1657	0.01267398967	0.1662628038
1658	0.01267295727	0.1662498488
1659	0.01267025763	0.1662210558
1660	0.01266849228	0.1661976414
1661	0.01266577395	0.1661597186
1662	0.01266295227	0.1661196525
1663	0.01265961623	0.166077798
1664	0.01265759743	0.166044405
1665	0.01265505904	0.1660187908
1666	0.01265369552	0.1660046967
1667	0.01265049548	0.1659588721
1668	0.01264674384	0.1658798864
1669	0.01264509962	0.1658555727
1670	0.01264265713	0.1658310765
1671	0.01263988379	0.1657926133
1672	0.01263474169	0.1657381321
1673	0.01263152206	0.1657017965
1674	0.01262947472	0.165665221
1675	0.01262772572	0.1656452729
1676	0.01262349664	0.1655951827
1677	0.01262029083	0.1655478961
1678	0.0126194512	0.1655297572
1679	0.0126172723	0.1654968196
1680	0.01261440257	0.1654494606
1681	0.01261312741	0.1654342641
1682	0.0126105316	0.1653994516
1683	0.01260812839	0.1653609137
1684	0.01260573933	0.1653256009
1685	0.01260277987	0.1652995639
1686	0.012600099	0.1652649093
1687	0.01259770125	0.1652123521
1688	0.01259653682	0.1651917305
1689	0.01259478149	0.1651626676
1690	0.01259381946	0.1651527567
1691	0.01259133189	0.1651250768
1692	0.0125891391	0.165090819
1693	0.01258778426	0.1650592683
1694	0.01258526098	0.1650342613
1695	0.01258421387	0.1650163959
1696	0.01258169649	0.1649915036
1697	0.01257871898	0.1649522688
1698	0.01257752113	0.1649390479
1699	0.01257414015	0.1648984875
1700	0.01257294176	0.1648710989
1701	0.01257068782	0.164848212
1702	0.01256588817	0.1647840312
1703	0.01256443221	0.1647554559
1704	0.01256235749	0.1647275512
1705	0.01255753037	0.1646673293
1706	0.01255442003	0.1646240667
1707	0.01254508902	0.1645332211
1708	0.01254237464	0.1645044004
1709	0.01254021925	0.1644790383
1710	0.01253945881	0.1644628314
1711	0.01253611528	0.1644167367
1712	0.0125308431	0.1643562507
